категория,CLIENT_ID,fin_segment,first_prod_ddateid,first_prod,age,gender,cnt_zp,cnt_open_zp,cnt_deb,cnt_open_deb,rest_debet_card,rest_safe,cnt_cc,cnt_cc_with_lim,rest_cc_limit,cnt_csf,cnt_active_csf,rest_csf_start,cnt_pil,cnt_active_pil,rest_pil_start,cnt_depo,cnt_active_depo,rest_depo_now,cnt_cash,cnt_pos,cnt_easy_installment,flg_currency
не оформили PIL,185,0,20120613,CSF,36,F,0,0,1,0,0.00,0.00,1,1,26250,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,186,,20120613,DEB,35,M,0,0,1,0,0.00,0.00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,187,0,20080918,DEB,50,F,0,0,2,0,0.00,0.00,2,1,6200,1,0,0,2,1,80250,0,0,0,0,0,0,Нет
оформили PIL,188,0,20120707,CSF,64,F,0,0,1,0,0.00,0.00,3,2,8350,3,0,0,3,1,16118,0,0,0,0,0,0,Нет
не оформили PIL,189,0,20120614,DEB,57,F,0,0,2,0,0.00,0.00,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,Нет
не оформили PIL,190,,20120614,CC,48,F,0,0,1,0,0.00,0.00,1,1,20700,1,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,191,0,20120614,DEB,46,F,2,2,1,0,0.00,0.00,1,1,9300,1,0,0,1,1,15000,0,0,0,0,0,0,Нет
не оформили PIL,192,,20120614,CSF,31,M,0,0,1,0,0.00,0.00,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Нет
оформили PIL,193,2,20100712,DEB,46,F,0,0,4,0,0.00,0.00,2,1,30000,2,0,0,2,1,70000,0,0,0,0,0,0,Нет
оформили PIL,194,2,20160504,CC,37,F,0,0,1,1,0.00,0.00,5,2,22800,0,0,0,5,1,79364.96,0,0,0,1,1,0,Нет
оформили PIL,195,2,20110720,DEB,47,M,0,0,1,1,0.00,0.00,3,2,49950,1,0,0,1,1,50000,0,0,0,0,13,0,Нет
оформили PIL,196,5,20170328,CSF,46,F,0,0,0,0,0.00,0.00,2,1,14800,1,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,197,0,20120616,CSF,30,F,0,0,1,0,0.00,0.00,2,2,26250,1,0,0,1,0,0,0,0,0,0,0,0,Нет
оформили PIL,198,0,20150828,CC,64,M,0,0,0,0,0.00,0.00,3,1,10000,0,0,0,2,0,0,0,0,0,2,0,0,Нет
не оформили PIL,199,,20120617,CSF,45,F,0,0,0,0,0.00,0.00,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,200,1,20170720,CC,50,F,0,0,1,1,"3,389.12",0.00,6,1,33600,1,1,"16,896",3,1,90000,0,0,0,19,73,0,Нет
оформили PIL,201,2,20120722,CSF,43,F,0,0,0,0,0.00,0.00,4,2,27300,2,0,0,3,2,32682,0,0,0,5,9,0,Нет
не оформили PIL,202,5,20120618,DEB,35,M,0,0,2,0,0.00,0.00,3,2,16900,2,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,203,5,20120619,CSF,43,F,0,0,1,0,0.00,0.00,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,Нет
оформили PIL,204,0,20130705,CC,43,F,0,0,1,1,0.00,0.00,2,2,21700,1,0,0,1,1,17000,0,0,0,1,0,0,Нет
оформили PIL,205,2,20140325,CSF,47,M,0,0,0,0,0.00,0.00,3,1,33000,1,0,0,1,1,50000,0,0,0,13,23,0,Нет
оформили PIL,206,2,20140621,PIL,59,F,1,1,0,0,28.46,0.00,5,0,0,0,0,0,6,1,23438,0,0,0,1,0,0,Нет
оформили PIL,207,2,20170714,CSF,41,M,0,0,1,1,496.00,0.00,0,0,0,2,0,0,1,1,30000,0,0,0,0,0,0,Нет
оформили PIL,208,2,20180622,PIL,45,M,0,0,1,1,0.00,0.00,2,1,6600,0,0,0,2,1,45076.97,0,0,0,11,40,0,Нет
не оформили PIL,209,0,20120620,DEB,28,F,3,2,1,1,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,210,0,20120621,CC,64,F,0,0,0,0,0.00,0.00,2,2,24900,0,0,0,0,0,0,0,0,0,5,4,0,Нет
не оформили PIL,211,,20120621,CSF,41,F,0,0,0,0,0.00,0.00,2,1,14000,2,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,212,1,20151204,CC,53,F,0,0,1,0,0.00,0.00,2,2,14000,1,0,0,2,0,0,0,0,0,0,0,0,Нет
оформили PIL,213,1,20190527,PIL,53,M,0,0,0,0,0.00,0.00,2,1,4150,0,0,0,2,2,39830,0,0,0,2,31,0,Нет
оформили PIL,214,1,20191024,PIL,38,F,0,0,1,1,66.00,0.00,1,0,0,0,0,0,1,1,62050,0,0,0,0,0,0,Нет
не оформили PIL,215,,20120622,CSF,63,F,0,0,0,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,216,0,20120622,CSF,59,F,0,0,2,0,0.00,0.00,2,1,19450,1,0,0,1,0,0,0,0,0,0,3,0,Нет
не оформили PIL,217,0,20120622,CSF,46,F,0,0,0,0,0.00,0.00,2,2,20300,1,0,0,1,1,30000,0,0,0,0,0,0,Нет
не оформили PIL,218,1,20120622,CSF,40,M,0,0,0,0,0.00,0.00,1,1,4000,1,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,219,2,20170124,CC,46,F,0,0,0,0,0.00,0.00,4,2,27000,0,0,0,2,1,70000,0,0,0,6,16,0,Нет
оформили PIL,220,2,20140319,CC,46,M,0,0,1,1,103.56,0.00,4,1,1000,0,0,0,5,1,20250,0,0,0,1,0,0,Нет
не оформили PIL,221,2,20120624,CSF,37,F,0,0,1,0,0.00,0.00,4,1,8800,2,0,0,3,0,0,0,0,0,0,21,0,Нет
оформили PIL,222,1,20190121,ZP,54,F,1,1,0,0,15.30,0.00,1,1,4000,0,0,0,1,1,5360,0,0,0,25,51,0,Нет
не оформили PIL,223,5,20120625,CC,43,M,0,0,1,0,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,224,2,20120625,DEB,40,F,1,1,1,0,56.90,0.00,1,1,24450,0,0,0,0,0,0,0,0,0,34,112,0,Нет
не оформили PIL,225,,20120625,DEB,32,F,0,0,2,0,0.00,0.00,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,Нет
оформили PIL,226,2,20120702,CSF,43,M,0,0,0,0,0.00,0.00,3,1,26600,1,0,0,2,1,49000,0,0,0,7,14,0,Нет
не оформили PIL,227,0,20120626,CSF,56,F,1,1,0,0,152.91,0.00,1,1,10050,1,0,0,1,0,0,0,0,0,30,6,0,Нет
не оформили PIL,228,0,20120626,CSF,47,M,2,1,1,0,0.00,0.00,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,229,2,20120626,CSF,35,F,0,0,3,0,0.00,0.00,2,2,100600,3,0,0,0,0,0,0,0,0,2,76,0,Нет
не оформили PIL,230,,20120627,CSF,58,F,0,0,3,0,0.00,0.00,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,Нет
оформили PIL,231,1,20180620,CSF,35,F,0,0,0,0,0.00,0.00,2,0,0,1,0,0,1,1,25329,0,0,0,0,0,0,Нет
не оформили PIL,232,,20120629,CSF,45,F,0,0,2,0,0.00,0.00,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,233,0,20120629,CSF,43,M,0,0,1,0,0.00,0.00,1,1,37500,3,0,0,0,0,0,0,0,0,2,5,0,Нет
не оформили PIL,234,1,20120629,CSF,41,F,0,0,1,0,0.00,0.00,1,1,4500,5,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,235,1,20190112,CSF,33,F,0,0,0,0,0.00,0.00,2,1,1000,1,0,0,2,1,99000,0,0,0,10,6,0,Нет
оформили PIL,236,2,20101228,DEB,39,F,0,0,4,0,0.00,0.00,3,2,29800,3,0,0,1,1,60000,0,0,0,0,0,0,Нет
оформили PIL,237,2,20141024,CC,45,M,0,0,0,0,0.00,0.00,3,0,0,1,0,0,1,1,32000,0,0,0,0,0,0,Нет
оформили PIL,238,0,20090327,CSF,41,F,0,0,2,1,0.00,0.00,3,0,0,5,1,"16,645",2,2,59357,0,0,0,2,3,0,Нет
не оформили PIL,239,2,20120702,DEB,66,F,0,0,2,0,0.00,0.00,1,1,9800,2,0,0,1,0,0,0,0,0,0,2,0,Нет
не оформили PIL,240,2,20120702,DEB,38,M,0,0,2,1,0.00,0.00,4,1,18800,3,0,0,3,1,41165.01,0,0,0,0,0,0,Нет
оформили PIL,241,0,20161209,CC,38,F,0,0,1,1,0.00,0.00,5,1,3750,0,0,0,4,1,50329.97,0,0,0,2,36,0,Нет
не оформили PIL,242,2,20120703,CSF,57,F,0,0,1,1,55.00,0.00,1,1,44000,1,0,0,0,0,0,0,0,0,0,2,0,Нет
не оформили PIL,243,,20120703,CSF,39,F,0,0,2,0,0.00,0.00,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,Нет
не оформили PIL,244,,20120703,CSF,35,F,0,0,2,0,0.00,0.00,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,245,5,20120704,DEB,47,F,0,0,1,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,246,,20120704,CSF,44,F,0,0,1,0,0.00,0.00,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Нет
оформили PIL,247,2,20120930,CSF,54,F,0,0,0,0,0.00,0.00,2,0,0,3,0,0,1,1,60563.21,0,0,0,7,3,0,Нет
оформили PIL,248,2,20120824,CSF,41,M,0,0,3,0,0.00,0.00,4,1,4800,3,0,0,3,1,26800,0,0,0,0,0,0,Нет
оформили PIL,249,1,20141017,DEB,58,M,0,0,2,0,0.00,0.00,4,2,34750,0,0,0,4,1,17500,0,0,0,2,5,0,Нет
оформили PIL,250,2,20141117,CSF,47,M,0,0,1,0,0.00,0.00,3,1,49950,2,0,0,2,0,0,0,0,0,0,0,0,Нет
оформили PIL,251,2,20090525,DEB,32,F,0,0,2,1,15.50,0.00,4,2,71400,2,0,0,1,0,0,0,0,0,0,25,0,Нет
оформили PIL,252,2,20110921,DEB,53,M,0,0,6,0,0.00,0.00,2,0,0,1,0,0,4,1,70000,0,0,0,1,0,0,Нет
оформили PIL,253,2,20171002,CSF,36,F,0,0,0,0,0.00,0.00,3,0,0,1,0,0,3,1,85000,0,0,0,0,0,0,Нет
не оформили PIL,254,0,20120707,DEB,52,M,0,0,3,1,0.00,0.00,3,1,44250,2,0,0,0,0,0,0,0,0,0,3,0,Нет
не оформили PIL,255,2,20120707,CC,39,F,0,0,0,0,0.00,0.00,1,1,22400,2,1,"7,799",0,0,0,0,0,0,1,3,0,Нет
оформили PIL,256,1,20160301,CC,49,M,0,0,0,0,0.00,0.00,3,2,30000,0,0,0,1,1,26312,0,0,0,0,0,0,Нет
не оформили PIL,257,0,20120708,DEB,46,F,0,0,1,0,0.00,0.00,2,1,26600,2,0,0,0,0,0,0,0,0,3,18,0,Нет
оформили PIL,258,2,20130513,CSF,35,F,0,0,1,0,0.00,0.00,2,2,25500,2,0,0,1,1,50000,0,0,0,0,0,0,Нет
оформили PIL,259,1,20170220,CC,39,M,0,0,0,0,0.00,0.00,3,1,27000,1,0,0,2,1,72250,0,0,0,2,5,0,Нет
не оформили PIL,260,1,20120709,DEB,52,M,2,2,1,0,50.22,0.00,1,1,15000,0,0,0,0,0,0,0,0,0,20,6,0,Нет
не оформили PIL,261,2,20120709,CSF,40,M,0,0,0,0,0.00,0.00,2,1,30000,4,0,0,0,0,0,0,0,0,0,24,0,Нет
не оформили PIL,262,1,20120709,DEB,32,F,0,0,2,0,0.00,0.00,1,1,23700,2,0,0,0,0,0,0,0,0,0,7,0,Нет
оформили PIL,263,2,20180716,CC,41,F,0,0,0,0,0.00,0.00,2,1,44250,0,0,0,1,1,57840.26,0,0,0,0,2,0,Нет
оформили PIL,264,2,20081223,DEB,45,M,0,0,2,1,0.00,0.00,6,2,30000,0,0,0,4,1,70055.04,0,0,0,2,7,0,Нет
оформили PIL,265,1,20140519,PIL,59,F,0,0,2,1,0.00,0.00,4,1,14400,1,0,0,3,1,20737.41,0,0,0,0,0,0,Нет
оформили PIL,266,0,20121003,ZP,56,F,1,0,0,0,0.00,0.00,3,1,16000,0,0,0,2,1,21918.23,0,0,0,8,0,0,Нет
не оформили PIL,267,2,20120710,DEB,33,M,0,0,1,0,0.00,0.00,1,1,6500,2,0,0,0,0,0,0,0,0,1,0,0,Нет
оформили PIL,268,2,20161107,CC,32,M,0,0,0,0,0.00,0.00,3,2,24500,0,0,0,1,1,38640,0,0,0,3,10,0,Нет
не оформили PIL,269,,20120711,CSF,46,F,0,0,2,0,0.00,0.00,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,270,0,20120711,DEB,33,M,0,0,1,0,0.00,0.00,1,1,48850,2,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,271,2,20170928,ZP,38,M,1,1,0,0,80.20,0.00,2,1,3000,0,0,0,2,1,93440,0,0,0,1,1,0,Нет
оформили PIL,272,2,20160401,CSF,45,F,0,0,0,0,0.00,0.00,3,1,38000,1,0,0,2,0,0,0,0,0,8,40,0,Нет
не оформили PIL,273,,20120712,CSF,34,F,0,0,0,0,0.00,0.00,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,274,2,20121019,DEB,48,M,0,0,1,0,0.00,0.00,3,1,37000,2,0,0,2,1,17160,0,0,0,0,0,0,Нет
оформили PIL,275,2,20180425,CC,44,M,0,0,0,0,0.00,0.00,3,2,14000,0,0,0,2,1,66900,0,0,0,0,0,0,Нет
оформили PIL,276,2,20130522,PIL,51,M,0,0,1,0,0.00,0.00,1,0,0,0,0,0,2,1,108650,0,0,0,0,0,0,Нет
не оформили PIL,277,,20120713,CSF,62,F,0,0,2,0,0.00,0.00,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,278,,20120713,CSF,48,M,0,0,2,0,0.00,0.00,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,Нет
оформили PIL,279,2,20130302,CSF,44,F,0,0,1,0,0.00,0.00,6,1,35700,6,0,0,4,1,50250,0,0,0,0,0,0,Нет
не оформили PIL,280,0,20120714,CSF,66,F,0,0,1,1,48.36,0.00,1,1,10900,1,0,0,0,0,0,0,0,0,13,70,0,Нет
не оформили PIL,281,0,20120714,DEB,45,F,0,0,1,0,0.00,0.00,1,1,17350,2,0,0,0,0,0,0,0,0,2,1,0,Нет
не оформили PIL,282,2,20120715,CSF,40,F,0,0,1,0,0.00,0.00,1,1,13000,2,0,0,1,0,0,0,0,0,0,0,0,Нет
оформили PIL,283,2,20171219,PIL,55,M,0,0,1,1,0.00,0.00,4,1,5000,0,0,0,4,2,189999.99,0,0,0,0,0,0,Нет
оформили PIL,284,2,20131202,CC,62,F,0,0,0,0,0.00,0.00,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Нет
не оформили PIL,285,,20120716,CSF,42,M,0,0,1,0,0.00,0.00,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Нет
оформили PIL,286,2,20150327,CSF,36,M,0,0,0,0,0.00,0.00,4,1,29000,2,0,0,3,1,51800,0,0,0,2,22,0,Нет
не оформили PIL,287,2,20120717,CSF,56,F,0,0,1,0,0.00,0.00,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,288,0,20120717,DEB,28,F,1,1,1,0,0.00,0.00,1,1,20750,0,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,289,2,20081230,DEB,39,F,0,0,4,1,0.00,0.00,4,1,4050,1,0,0,4,2,258220,0,0,0,1,1,0,Нет
оформили PIL,290,1,20131010,CC,59,M,0,0,0,0,0.00,0.00,2,1,20700,0,0,0,1,0,0,0,0,0,0,1,0,Нет
оформили PIL,291,0,20170626,CSF,45,F,0,0,0,0,0.00,0.00,3,1,13850,1,0,0,2,1,66499.6,0,0,0,0,0,0,Нет
оформили PIL,292,2,20170116,CC,34,M,0,0,0,0,0.00,0.00,2,2,24400,0,0,0,1,1,28400,0,0,0,0,0,0,Нет
оформили PIL,293,2,20100525,PF,46,F,0,0,5,1,5.22,0.00,3,0,0,2,0,0,2,1,18224,0,0,0,0,0,0,Нет
оформили PIL,294,2,20170731,CC,48,M,0,0,1,1,0.00,0.00,3,2,42850,0,0,0,2,1,53600,0,0,0,1,1,0,Нет
не оформили PIL,295,5,20120719,DEB,33,M,0,0,1,0,0.00,0.00,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,296,2,20100506,DEB,49,M,0,0,2,1,0.00,0.00,2,1,21450,0,0,0,2,0,0,0,0,0,0,1,0,Нет
не оформили PIL,297,,20120720,CSF,49,M,0,0,0,0,0.00,0.00,1,1,30000,1,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,298,0,20130403,CSF,39,F,0,0,0,0,0.00,0.00,2,2,17500,1,0,0,1,1,20000,0,0,0,30,8,0,Нет
не оформили PIL,299,2,20120721,CSF,35,F,0,0,0,0,0.00,0.00,1,1,32600,3,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,300,2,20110121,DEB,34,F,0,0,4,1,0.00,0.00,2,1,23900,2,0,0,2,1,70000,0,0,0,0,0,0,Нет
оформили PIL,301,0,20130718,PIL,57,M,0,0,2,0,0.00,0.00,3,1,9450,0,0,0,3,1,20000,0,0,0,14,0,0,Нет
оформили PIL,302,2,20170711,CC,36,M,0,0,0,0,0.00,0.00,4,2,105000,0,0,0,2,1,136038.69,0,0,0,0,1,0,Нет
оформили PIL,303,0,20131025,CC,58,F,0,0,0,0,0.00,0.00,3,0,0,0,0,0,2,1,15000,0,0,0,0,0,0,Нет
оформили PIL,304,2,20170602,CC,63,M,0,0,0,0,0.00,0.00,3,2,9950,0,0,0,2,1,90000,0,0,0,4,15,0,Нет
оформили PIL,305,2,20140715,CC,52,M,0,0,5,1,0.00,0.00,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,306,1,20120724,CSF,41,F,0,0,2,1,0.00,0.00,2,2,24200,3,0,0,1,1,45250,0,0,0,0,45,0,Нет
не оформили PIL,307,0,20120724,CSF,40,M,0,0,0,0,0.00,0.00,1,1,30000,4,0,0,0,0,0,0,0,0,0,17,0,Нет
не оформили PIL,308,0,20120724,CSF,32,M,0,0,0,0,0.00,0.00,1,1,17100,2,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,309,0,20180524,CSF,34,F,0,0,0,0,0.00,0.00,2,1,25200,1,0,0,1,1,35020.19,0,0,0,6,66,0,Нет
оформили PIL,310,2,20110910,DEB,47,F,0,0,3,0,0.00,0.00,4,2,35450,3,0,0,3,1,56574.1,0,0,0,6,49,0,Нет
не оформили PIL,311,2,20120725,DEB,64,M,0,0,3,2,296.26,"4,553.79",1,1,11100,0,0,0,0,0,0,0,0,0,9,124,0,Да
не оформили PIL,312,0,20120725,CSF,59,F,0,0,0,0,0.00,0.00,1,1,15000,1,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,313,0,20111012,CSF,48,F,1,0,3,0,0.00,0.00,4,1,5000,2,0,0,4,1,57250,0,0,0,7,13,0,Нет
не оформили PIL,314,5,20120726,CSF,52,F,0,0,2,0,0.00,0.00,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,Нет
не оформили PIL,315,0,20120726,DEB,26,F,0,0,2,0,0.00,0.00,1,1,4300,0,0,0,0,0,0,0,0,0,2,0,0,Нет
оформили PIL,316,0,20140821,CC,33,F,0,0,0,0,0.00,0.00,2,2,19100,0,0,0,1,1,10000,0,0,0,1,10,0,Нет
оформили PIL,317,0,20130719,CC,60,F,0,0,1,1,0.00,0.00,4,2,37800,0,0,0,3,1,37250,0,0,0,0,2,0,Нет
оформили PIL,318,2,20181022,CC,56,M,1,1,0,0,76.16,0.00,4,2,11000,0,0,0,3,1,50000,1,0,0,8,18,0,Нет
не оформили PIL,319,,20120727,CSF,63,M,0,0,0,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,320,5,20120727,DEB,53,M,0,0,1,0,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,321,0,20120728,CSF,45,M,0,0,0,0,0.00,0.00,2,2,46000,3,0,0,0,0,0,0,0,0,4,13,0,Нет
не оформили PIL,322,2,20120729,CSF,51,F,0,0,1,0,0.00,0.00,2,1,34000,1,0,0,0,0,0,0,0,0,3,5,0,Нет
не оформили PIL,323,,20120729,CSF,43,F,0,0,1,0,0.00,0.00,1,1,12000,1,0,0,1,0,0,0,0,0,0,0,0,Нет
оформили PIL,324,1,20111031,CSF,35,F,0,0,0,0,0.00,0.00,5,2,31250,3,0,0,3,1,70000,0,0,0,4,4,0,Нет
не оформили PIL,325,2,20120730,CSF,64,M,0,0,0,0,0.00,0.00,3,0,0,2,0,0,3,0,0,0,0,0,0,0,0,Нет
не оформили PIL,326,2,20120730,CC,34,M,0,0,0,0,0.00,0.00,2,1,25200,2,0,0,0,0,0,0,0,0,0,9,0,Нет
оформили PIL,327,1,20151224,CC,38,F,0,0,0,0,0.00,0.00,3,2,12200,1,0,0,2,1,10360,0,0,0,0,0,0,Нет
не оформили PIL,328,0,20120731,CC,49,M,0,0,0,0,0.00,0.00,2,2,15800,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,329,2,20120731,CSF,38,F,1,1,0,0,0.00,0.00,1,1,21000,1,0,0,0,0,0,0,0,0,2,51,0,Нет
оформили PIL,330,2,20180718,CC,44,F,0,0,0,0,0.00,0.00,2,0,0,1,0,0,1,1,26800,0,0,0,0,0,0,Нет
оформили PIL,331,2,20170711,CSF,36,M,0,0,0,0,0.00,0.00,4,1,5900,1,0,0,3,1,85650,0,0,0,5,26,0,Нет
не оформили PIL,332,2,20120801,CSF,60,M,0,0,2,0,0.00,0.00,1,1,43500,2,0,0,1,0,0,0,0,0,0,6,0,Нет
не оформили PIL,333,0,20120801,CSF,48,F,0,0,2,0,0.00,0.00,1,1,7800,1,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,334,,20120801,DEB,46,F,0,0,1,0,0.00,0.00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,335,2,20130909,CC,49,F,0,0,0,0,0.00,0.00,4,2,37500,0,0,0,2,1,30000,0,0,0,22,0,0,Нет
оформили PIL,336,2,20120713,CSF,36,M,0,0,1,0,0.00,0.00,5,1,1550,5,0,0,3,1,80000,0,0,0,0,0,0,Нет
не оформили PIL,337,0,20120803,DEB,26,F,0,0,2,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,338,1,20190104,CC,35,F,0,0,1,0,0.00,0.00,3,1,10950,1,0,0,2,1,30000,0,0,0,1,3,0,Нет
не оформили PIL,339,0,20120804,CSF,41,F,0,0,1,0,0.00,0.00,1,1,11400,1,0,0,1,0,0,0,0,0,0,0,0,Нет
оформили PIL,340,1,20090126,DEB,42,F,0,0,4,1,0.00,0.00,3,1,23300,1,0,0,2,0,0,0,0,0,6,9,0,Нет
не оформили PIL,341,0,20120805,CSF,54,M,0,0,2,0,0.00,0.00,1,1,14000,2,0,0,1,0,0,0,0,0,2,1,0,Нет
оформили PIL,342,3,20180404,CC,37,F,0,0,0,0,0.00,0.00,3,1,3000,0,0,0,2,1,200000,0,0,0,1,0,0,Нет
не оформили PIL,343,,20120806,CSF,43,F,0,0,3,0,0.00,0.00,1,1,15000,3,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,344,3,20170911,CSF,60,M,0,0,1,1,"5,955.65",0.00,4,0,0,2,0,0,4,1,111320,0,0,0,7,14,0,Нет
оформили PIL,345,2,20080901,DEB,36,M,0,0,2,1,20.87,0.00,4,2,26800,1,0,0,2,1,49999,0,0,0,0,9,0,Нет
не оформили PIL,346,0,20120807,DEB,49,M,0,0,1,0,0.00,0.00,1,1,6300,1,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,347,2,20111012,CSF,57,M,0,0,1,0,0.00,0.00,7,2,79100,1,0,0,7,1,96750,0,0,0,31,26,0,Нет
оформили PIL,348,2,20080904,DEB,64,F,0,0,1,1,"1,129.07",0.00,2,2,48200,0,0,0,1,1,55319.24,0,0,0,2,4,0,Нет
оформили PIL,349,2,20080904,DEB,40,F,0,0,1,0,0.00,0.00,4,0,0,0,0,0,4,1,98073.28,0,0,0,0,0,0,Нет
не оформили PIL,350,2,20120808,DEB,50,F,0,0,4,1,0.00,0.00,1,1,16050,2,0,0,2,0,0,0,0,0,0,0,0,Нет
оформили PIL,351,0,20140701,CC,35,F,0,0,0,0,0.00,0.00,4,0,0,0,0,0,2,1,26000,0,0,0,0,0,0,Нет
оформили PIL,352,2,20150310,CC,49,F,0,0,0,0,0.00,0.00,5,2,51000,0,0,0,2,1,46720,0,0,0,2,16,0,Нет
не оформили PIL,353,2,20120809,CSF,60,M,1,1,1,0,"2,572.19",0.00,2,2,22400,2,0,0,0,0,0,0,0,0,10,42,0,Нет
не оформили PIL,354,,20120809,CSF,51,M,0,0,1,0,0.00,0.00,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,355,1,20120809,DEB,27,F,0,0,1,0,0.00,0.00,1,1,6300,0,0,0,0,0,0,0,0,0,7,11,0,Нет
оформили PIL,356,0,20080908,DEB,50,F,0,0,5,1,13.51,0.00,1,0,0,1,0,0,1,1,13741.2,0,0,0,0,0,0,Нет
оформили PIL,357,1,20111020,DEB,53,F,0,0,1,0,0.00,0.00,3,1,21000,2,0,0,2,1,54000,0,0,0,0,0,0,Нет
оформили PIL,358,0,20180410,PIL,41,F,0,0,0,0,0.00,0.00,3,2,40000,0,0,0,2,1,29999.99,0,0,0,0,3,0,Нет
оформили PIL,359,2,20170814,CC,65,F,0,0,1,1,0.00,0.00,4,2,6000,0,0,0,3,1,60250,0,0,0,0,0,0,Нет
не оформили PIL,360,5,20120810,CSF,35,M,0,0,0,0,0.00,0.00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,361,2,20180514,DT AP,56,F,1,1,0,0,"2,359.02",0.00,1,1,22800,0,0,0,1,1,11000,0,0,0,47,92,0,Нет
оформили PIL,362,2,20140601,CC,40,M,0,0,0,0,0.00,0.00,3,0,0,1,0,0,4,3,97134.85,0,0,0,0,0,0,Нет
оформили PIL,363,2,20160902,CC,32,F,1,1,0,0,0.00,0.00,4,2,111250,0,0,0,2,0,0,0,0,0,4,40,0,Нет
оформили PIL,364,0,20160512,DEB,69,F,0,0,1,0,0.00,0.00,6,2,33850,0,0,0,3,1,15790,0,0,0,3,5,0,Нет
оформили PIL,365,2,20140214,CC,41,M,0,0,0,0,0.00,0.00,3,1,20000,1,0,0,2,1,65000,0,0,0,0,13,0,Нет
не оформили PIL,366,5,20120813,CSF,49,F,0,0,0,0,0.00,0.00,2,1,18800,7,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,367,2,20120813,CSF,46,M,0,0,0,0,0.00,0.00,1,1,11700,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,368,2,20120813,DEB,35,M,0,0,1,0,0.00,0.00,1,1,35000,1,0,0,0,0,0,0,0,0,0,0,0,Нет
